peak_pos,weeks,rank,genre,pop,dance pop,pop rap,rap,post-teen pop,hip hop,r&b,contemporary country,southern hip hop,country,country road,urban contemporary,trap music,hip pop,dirty south rap,pop rock,modern country rock,gangster rap,neo mellow,neo soul,post-grunge
25,15,85,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2,77,"['folk-pop', 'indie pop', 'modern rock', 'permanent wave', 'piano rock', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,1,82,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'synthpop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20,47,"['irish rock', 'permanent wave', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,100,"['dancehall', 'reggae fusion', 'soca']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,93,"['crunk', 'deep trap', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
27,14,84,"['dance pop', 'dirty south rap', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
39,11,79,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
93,2,96,"['alternative rock', 'emo', 'modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
94,1,94,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
7,22,41,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
17,20,49,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'post-grunge', 'worship']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14,20,81,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,19,96,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,13,86,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
3,12,3,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
75,7,97,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
80,1,80,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,29,45,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'wrestling']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,20,84,"['alternative metal', 'alternative rock', 'classic rock', 'glam metal', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,18,83,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20,18,90,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
33,17,86,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
49,16,81,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
69,16,85,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,16,95,['hardcore hip hop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,15,89,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,14,87,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
68,12,88,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,11,91,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
77,11,96,"['gangster rap', 'west coast rap']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,9,94,"['classic funk rock', 'dance pop', 'disco', 'funk', 'hip pop', 'motown', 'neo soul', 'new jack swing', 'pop', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
92,7,92,"['bachata', 'latin', 'merengue', 'tropical']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5,98,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
98,4,100,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,3,97,"['album rock', 'art rock', 'classic funk rock', 'classic rock', 'dance rock', 'disco', 'folk rock', 'mellow gold', 'motown', 'rock', 'singer-songwriter', 'soft rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,50,"['neo mellow', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19,22,42,"['dance pop', 'funk', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32,20,67,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'texas country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
33,20,71,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
10,20,83,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
57,20,100,"['dance pop', 'pop', 'post-teen pop', 'r&b']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4,96,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'turntablism', 'underground hip hop', 'west coast rap']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,48,['hardcore hip hop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,36,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']",0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
20,21,49,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,20,75,"['comic', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
76,20,82,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,18,91,"['dance pop', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
75,7,94,"['contemporary country', 'country', 'country dawn']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9,25,44,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,20,69,"['alternative rock', 'indie rock', 'modern rock', 'permanent wave', 'rock', 'vegas indie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,20,84,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
79,12,100,"['bounce', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
97,2,97,"['classic funk rock', 'disco', 'funk', 'hip pop', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
81,23,81,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,20,87,"['bounce', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
38,20,98,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,20,87,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
61,20,90,"['alternative metal', 'modern rock', 'permanent wave', 'pop punk', 'punk', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,20,99,"['classic funk rock', 'disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8,28,48,"['hip pop', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
35,20,97,"['contemporary country', 'country', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
75,18,100,"['bachata', 'latin', 'latin pop', 'merengue urbano', 'pop', 'reggaeton', 'tropical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,13,98,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
93,4,94,"['detroit hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21,20,67,"['dance pop', 'pop', 'pop rap']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,20,72,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
39,9,97,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8,27,48,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
55,20,95,"['alternative metal', 'canadian metal', 'nu metal', 'pop punk', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,16,96,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
94,4,100,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5,43,49,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40,45,"['hip pop', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2,38,43,"['alternative metal', 'emo', 'funk metal', 'modern rock', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'rap rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16,30,42,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,20,61,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
20,20,68,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,20,78,"['australian country', 'contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
51,15,97,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
89,5,100,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,64,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'wrestling']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
11,20,87,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
39,17,100,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
79,13,97,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
2,23,49,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5,21,48,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
16,20,69,"['dance pop', 'dirty south rap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
52,16,99,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
68,14,97,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
80,12,86,"['dancehall', 'soca']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,12,96,"['boy band', 'dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
86,6,90,"['dance pop', 'folk-pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
75,4,98,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
92,2,100,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap music']",0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,45,49,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5,30,50,"['dance pop', 'europop', 'hip pop', 'post-teen pop', 'r&b', 'uk garage', 'urban contemporary']",0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
43,16,91,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
56,13,100,"['contemporary country', 'country', 'country road', 'neo mellow', 'pop rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
52,11,95,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
87,9,98,"['bluegrass', 'country', 'country rock', 'folk', 'folk rock', 'mellow gold', 'nashville sound', 'outlaw country', 'southern rock', 'traditional country', 'traditional folk']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,7,85,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
93,4,93,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1,28,44,"['bounce', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
4,25,40,"['reggae fusion', 'soca']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,82,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock', 'singer-songwriter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
66,19,96,"['alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'new rave', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,18,99,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
11,20,55,"['dance pop', 'pop', 'r&b', 'urban contemporary']",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46,13,100,"['contemporary country', 'country', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
58,7,96,"['dirty south rap', 'hip pop', 'pop rap', 'southern hip hop']",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
58,6,98,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
12,29,46,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4,26,43,['hip pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,25,50,"['pop', 'pop rap', 'rap']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,20,78,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,25,48,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19,20,64,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
41,18,96,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
25,17,92,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap music']",0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
48,16,95,"['alternative metal', 'canadian pop', 'nu metal', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,15,81,"['canadian country', 'contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
18,28,49,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'post-grunge', 'worship']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
70,20,93,"['classic funk rock', 'disco', 'funk', 'hip pop', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
68,20,99,"['alternative rock', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,16,98,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
62,15,95,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'rap rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,12,88,"['crunk', 'deep trap', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
63,5,91,"['dance pop', 'europop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,4,29,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
100,1,100,"['dance pop', 'europop', 'hip pop', 'post-teen pop', 'r&b', 'uk garage', 'urban contemporary']",0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,30,47,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,20,84,['israeli pop'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,17,100,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road', 'nashville sound', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
45,14,98,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
81,12,99,"['contemporary country', 'country', 'country dawn']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4,5,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
37,3,37,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
7,39,50,"['crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'southern hip hop']",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
56,20,86,"['alternative metal', 'alternative rock', 'classic rock', 'glam metal', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,20,89,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
37,20,100,"['bow pop', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
56,9,91,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30,20,79,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
